"doi","article_id","title","year","license","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date"
"10.7554/elife.54313","elife54313","Stable and dynamic representations of value in the prefrontal cortex",2020,"cc-by","pdf/elife.elife54313.pdf","xml/elife.elife54313.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.60755","elife60755","Vicarious reward unblocks associative learning about novel cues in male rats",2020,"cc-by","pdf/elife.elife60755.pdf","xml/elife.elife60755.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.51466","elife51466","Mycobacterium tuberculosis exploits host ATM kinase for survival advantage through SecA2 secretome",2020,"cc-by","pdf/elife.elife51466.pdf","xml/elife.elife51466.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.63199","elife63199","Mixed cytomegalovirus genotypes in HIV-positive mothers show compartmentalization and distinct patterns of transmission to infants",2020,"cc-by","pdf/elife.elife63199.pdf","xml/elife.elife63199.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.54565","elife54565","Asymmetric clustering of centrosomes defines the early evolution of tetraploid cells",2020,NA,"pdf/elife.elife54565.pdf","xml/elife.elife54565.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.57148","elife57148","Dynamic encoding of social threat and spatial context in the hypothalamus",2020,"cc-by","pdf/elife.elife57148.pdf","xml/elife.elife57148.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.51221","elife51221","Notochord vacuoles absorb compressive bone growth during zebrafish spine formation",2020,"cc-by","pdf/elife.elife51221.pdf","xml/elife.elife51221.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.50895","elife50895","Partial loss of CFIm25 causes learning deficits and aberrant neuronal alternative polyadenylation",2020,"cc-by","pdf/elife.elife50895.pdf","xml/elife.elife50895.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.49178","elife49178","Distinct mitochondrial defects trigger the integrated stress response depending on the metabolic state of the cell",2020,"cc-by","pdf/elife.elife49178.pdf","xml/elife.elife49178.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.56171","elife56171","Chronic postnatal chemogenetic activation of forebrain excitatory neurons evokes persistent changes in mood behavior",2020,"cc-by","pdf/elife.elife56171.pdf","xml/elife.elife56171.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.61820","elife61820","Reading the epigenetic code for exchanging DNA",2020,NA,"pdf/elife.elife61820.pdf","xml/elife.elife61820.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.59306","elife59306","Structural rearrangement of amyloid-β upon inhibitor binding suppresses formation of Alzheimer’s disease related oligomers",2020,"cc-by","pdf/elife.elife59306.pdf","xml/elife.elife59306.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.60635","elife60635","Embryonic origin and serial homology of gill arches and paired fins in the skate, Leucoraja erinacea",2020,"cc-by","pdf/elife.elife60635.pdf","xml/elife.elife60635.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.57860","elife57860","Transient role of the middle ear as a lower jaw support across mammals",2020,NA,"pdf/elife.elife57860.pdf","xml/elife.elife57860.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.63855","elife63855","The tricuspid valve also maladapts as shown in sheep with biventricular heart failure",2020,"cc-by","pdf/elife.elife63855.pdf","xml/elife.elife63855.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.57028","elife57028","TMAO, a seafood-derived molecule, produces diuresis and reduces mortality in heart failure rats",2020,NA,"pdf/elife.elife57028.pdf","xml/elife.elife57028.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.52443","elife52443","Reconfiguration of functional brain networks and metabolic cost converge during task performance",2020,"cc-by","pdf/elife.elife52443.pdf","xml/elife.elife52443.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.57149","elife57149","Evidence for transmission of COVID-19 prior to symptom onset",2020,"cc-by","pdf/elife.elife57149.pdf","xml/elife.elife57149.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.58945","elife58945","Size-dependent patterns of cell proliferation and migration in freely-expanding epithelia",2020,"cc-by","pdf/elife.elife58945.pdf","xml/elife.elife58945.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.50240","elife50240","Adjusting for age improves identification of gut microbiome alterations in multiple diseases",2020,NA,"pdf/elife.elife50240.pdf","xml/elife.elife50240.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.53810","elife53810","Comprehensive fitness maps of Hsp90 show widespread environmental dependence",2020,"cc-by","pdf/elife.elife53810.pdf","xml/elife.elife53810.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.55852","elife55852","The dynamic interplay of host and viral enzymes in type III CRISPR-mediated cyclic nucleotide signalling",2020,"cc-by","pdf/elife.elife55852.pdf","xml/elife.elife55852.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.58169","elife58169","How HIV exploits T cells in the endometrium",2020,"cc-by","pdf/elife.elife58169.pdf","xml/elife.elife58169.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.63035","elife63035","Canonical goal-selective representations are absent from prefrontal cortex in a spatial working memory task requiring behavioral flexibility",2020,"cc-by","pdf/elife.elife63035.pdf","xml/elife.elife63035.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.49923","elife49923","Intermittent hypoxia mediated by TSP1 dependent on STAT3 induces cardiac fibroblast activation and cardiac fibrosis",2020,"cc-by","pdf/elife.elife49923.pdf","xml/elife.elife49923.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.54113","elife54113","Calcium-stimulated disassembly of focal adhesions mediated by an ORP3/IQSec1 complex",2020,"cc-by","pdf/elife.elife54113.pdf","xml/elife.elife54113.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.54166","elife54166","Human DECR1 is an androgen-repressed survival factor that regulates PUFA oxidation to protect prostate tumor cells from ferroptosis",2020,"cc-by","pdf/elife.elife54166.pdf","xml/elife.elife54166.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.58331","elife58331","An essential role for MEF2C in the cortical response to loss of sleep in mice",2020,"cc-by","pdf/elife.elife58331.pdf","xml/elife.elife58331.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.58593","elife58593","Cannabidiol interactions with voltage-gated sodium channels",2020,"cc-by","pdf/elife.elife58593.pdf","xml/elife.elife58593.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.56611","elife56611","Cohesion is established during DNA replication utilising chromosome associated cohesin rings as well as those loaded de novo onto nascent DNAs",2020,"cc-by","pdf/elife.elife56611.pdf","xml/elife.elife56611.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.57679","elife57679","The testis protein ZNF165 is a SMAD3 cofactor that coordinates oncogenic TGFβ signaling in triple-negative breast cancer",2020,"cc-by","pdf/elife.elife57679.pdf","xml/elife.elife57679.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.57578","elife57578","A molecular filter for the cnidarian stinging response",2020,"cc-by","pdf/elife.elife57578.pdf","xml/elife.elife57578.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.52786","elife52786","Building customizable auto-luminescent luciferase-based reporters in plants",2020,"cc-by","pdf/elife.elife52786.pdf","xml/elife.elife52786.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.52380","elife52380","Visually-updated hand state estimates modulate the proprioceptive reflex independently of motor task requirements",2020,"cc-by","pdf/elife.elife52380.pdf","xml/elife.elife52380.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.61397","elife61397","More than just a pool",2020,"cc-by","pdf/elife.elife61397.pdf","xml/elife.elife61397.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.62694","elife62694","Debunking an old theory",2020,"cc-by","pdf/elife.elife62694.pdf","xml/elife.elife62694.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.48885","elife48885","Flower-like patterns in multi-species bacterial colonies",2020,"cc-by","pdf/elife.elife48885.pdf","xml/elife.elife48885.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.54387","elife54387","Mitochondrial ClpX activates an essential biosynthetic enzyme through partial unfolding",2020,"cc-by","pdf/elife.elife54387.pdf","xml/elife.elife54387.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.52677","elife52677","Brain aging comprises many modes of structural and functional change with distinct genetic and biophysical associations",2020,"cc-by","pdf/elife.elife52677.pdf","xml/elife.elife52677.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.55909","elife55909","Obesity causes selective and long-lasting desensitization of AgRP neurons to dietary fat",2020,"cc-by","pdf/elife.elife55909.pdf","xml/elife.elife55909.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.60743","elife60743","Identification of protein-protected mRNA fragments and structured excised intron RNAs in human plasma by TGIRT-seq peak calling",2020,"cc-by","pdf/elife.elife60743.pdf","xml/elife.elife60743.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.53565","elife53565","Long ascending propriospinal neurons provide flexible, context-specific control of interlimb coordination",2020,"cc-by","pdf/elife.elife53565.pdf","xml/elife.elife53565.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.55342","elife55342","MeCP2 in cholinergic interneurons of nucleus accumbens regulates fear learning",2020,"cc-by","pdf/elife.elife55342.pdf","xml/elife.elife55342.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.55102","elife55102","The S-phase-induced lncRNA SUNO1 promotes cell proliferation by controlling YAP1/Hippo signaling pathway",2020,"public-domain","pdf/elife.elife55102.pdf","xml/elife.elife55102.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.60234","elife60234","Sonic hedgehog signaling directs patterned cell remodeling during cranial neural tube closure",2020,"cc-by","pdf/elife.elife60234.pdf","xml/elife.elife60234.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.63835","elife63835","Remodeling of whole-body lipid metabolism and a diabetic-like phenotype caused by loss of CDK1 and hepatocyte division",2020,NA,"pdf/elife.elife63835.pdf","xml/elife.elife63835.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.54754","elife54754","Metabolic response of blood vessels to TNFα",2020,"cc-by","pdf/elife.elife54754.pdf","xml/elife.elife54754.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.53581","elife53581","Respiratory tissue-associated commensal bacteria offer therapeutic potential against pneumococcal colonization",2020,"cc-by","pdf/elife.elife53581.pdf","xml/elife.elife53581.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.55587","elife55587","Kin discrimination in social yeast is mediated by cell surface receptors of the Flo11 adhesin family",2020,"cc-by","pdf/elife.elife55587.pdf","xml/elife.elife55587.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.52986","elife52986","TUBB4A mutations result in both glial and neuronal degeneration in an H-ABC leukodystrophy mouse model",2020,NA,"pdf/elife.elife52986.pdf","xml/elife.elife52986.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.60729","elife60729","Maternal cortisol is associated with neonatal amygdala microstructure and connectivity in a sexually dimorphic manner",2020,"cc-by","pdf/elife.elife60729.pdf","xml/elife.elife60729.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.56916","elife56916","miRNA profile is altered in a modified EAE mouse model of multiple sclerosis featuring cortical lesions",2020,"cc-by","pdf/elife.elife56916.pdf","xml/elife.elife56916.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.58498","elife58498","Nongenetic inheritance and multigenerational plasticity in the nematode C. elegans",2020,NA,"pdf/elife.elife58498.pdf","xml/elife.elife58498.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.58075","elife58075","Postnatal mechanical loading drives adaptation of tissues primarily through modulation of the non-collagenous matrix",2020,NA,"pdf/elife.elife58075.pdf","xml/elife.elife58075.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.44525","elife44525","The carboxyl-terminal sequence of bim enables bax activation and killing of unprimed cells",2020,"cc-by","pdf/elife.elife44525.pdf","xml/elife.elife44525.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.51419","elife51419","Bottom-up and top-down neural signatures of disordered multi-talker speech perception in adults with normal hearing",2020,NA,"pdf/elife.elife51419.pdf","xml/elife.elife51419.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.52658","elife52658","Fast and reversible neural inactivation in macaque cortex by optogenetic stimulation of GABAergic neurons",2020,"cc-by","pdf/elife.elife52658.pdf","xml/elife.elife52658.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.60692","elife60692","Firing rate-dependent phase responses of Purkinje cells support transient oscillations",2020,NA,"pdf/elife.elife60692.pdf","xml/elife.elife60692.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.62039","elife62039","New capsaicin analogs as molecular rulers to define the permissive conformation of the mouse TRPV1 ligand-binding pocket",2020,"cc-by","pdf/elife.elife62039.pdf","xml/elife.elife62039.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.61481","elife61481","The mechanism of kinesin inhibition by kinesin-binding protein",2020,"cc-by","pdf/elife.elife61481.pdf","xml/elife.elife61481.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.57977","elife57977","Momentary subjective well-being depends on learning and not reward",2020,"cc-by","pdf/elife.elife57977.pdf","xml/elife.elife57977.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.59147","elife59147","Struggling to get started",2020,NA,"pdf/elife.elife59147.pdf","xml/elife.elife59147.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.56626","elife56626","Addressing selective reporting of experiments through predefined exclusion criteria",2020,"cc-by","pdf/elife.elife56626.pdf","xml/elife.elife56626.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.52330","elife52330","Tumors attenuating the mitochondrial activity in T cells escape from PD-1 blockade therapy",2020,NA,"pdf/elife.elife52330.pdf","xml/elife.elife52330.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.56307","elife56307","Learning-related population dynamics in the auditory thalamus",2020,"cc-by","pdf/elife.elife56307.pdf","xml/elife.elife56307.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.60432","elife60432","Emx2 regulates hair cell rearrangement but not positional identity within neuromasts",2020,"cc-by","pdf/elife.elife60432.pdf","xml/elife.elife60432.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.56793","elife56793","TMEM79/MATTRIN defines a pathway for Frizzled regulation and is required for Xenopus embryogenesis",2020,NA,"pdf/elife.elife56793.pdf","xml/elife.elife56793.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.51065","elife51065","A protein quality control pathway at the mitochondrial outer membrane",2020,"public-domain","pdf/elife.elife51065.pdf","xml/elife.elife51065.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.58040","elife58040","Knowledge synthesis of 100 million biomedical documents augments the deep expression profiling of coronavirus receptors",2020,NA,"pdf/elife.elife58040.pdf","xml/elife.elife58040.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.56619","elife56619","Experience, circuit dynamics, and forebrain recruitment in larval zebrafish prey capture",2020,NA,"pdf/elife.elife56619.pdf","xml/elife.elife56619.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.63060","elife63060","Selective activation of FZD7 promotes mesendodermal differentiation of human pluripotent stem cells",2020,"cc-by","pdf/elife.elife63060.pdf","xml/elife.elife63060.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.58362","elife58362","Structural basis of mitochondrial translation",2020,"cc-by","pdf/elife.elife58362.pdf","xml/elife.elife58362.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.63107","elife63107","How oscillating aerodynamic forces explain the timbre of the hummingbird’s hum and other animals in flapping flight",2021,"cc-by","pdf/elife.elife63107.pdf","xml/elife.elife63107.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.66078","elife66078","Single-cell RNA analysis identifies pre-migratory neural crest cells expressing markers of differentiated derivatives",2021,"cc-by","pdf/elife.elife66078.pdf","xml/elife.elife66078.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.68038","elife68038","A high rate of COVID-19 vaccine hesitancy in a large-scale survey on Arabs",2021,"cc-by","pdf/elife.elife68038.pdf","xml/elife.elife68038.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.65726","elife65726","Sensitivity of ID NOW and RT–PCR for detection of SARS-CoV-2 in an ambulatory population",2021,"cc-by","pdf/elife.elife65726.pdf","xml/elife.elife65726.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.63586","elife63586","The allosteric modulation of complement C5 by knob domain peptides",2021,"cc-by","pdf/elife.elife63586.pdf","xml/elife.elife63586.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.54618","elife54618","Interplay of opposing fate choices stalls oncogenic growth in murine skin epithelium",2021,NA,"pdf/elife.elife54618.pdf","xml/elife.elife54618.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.64806","elife64806","Anti-ferroptotic mechanism of IL4i1-mediated amino acid metabolism",2021,"cc-by","pdf/elife.elife64806.pdf","xml/elife.elife64806.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.50324","elife50324","Human MAIT cells respond to and suppress HIV-1",2021,"cc-by","pdf/elife.elife50324.pdf","xml/elife.elife50324.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.67078","elife67078","A Cas-BCAR3 co-regulatory circuit controls lamellipodia dynamics",2021,"cc-by","pdf/elife.elife67078.pdf","xml/elife.elife67078.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.65145","elife65145","Targeting a cell surface vitamin D receptor on tumor-associated macrophages in triple-negative breast cancer",2021,"cc-by","pdf/elife.elife65145.pdf","xml/elife.elife65145.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.72419","elife72419","Filopodia powered by class x myosin promote fusion of mammalian myoblasts",2021,NA,"pdf/elife.elife72419.pdf","xml/elife.elife72419.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.61804","elife61804","Non-canonical Hedgehog signaling regulates spinal cord and muscle regeneration in Xenopus laevis larvae",2021,NA,"pdf/elife.elife61804.pdf","xml/elife.elife61804.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.72943","elife72943","Lipid droplets and ferritin heavy chain: a devilish liaison in human cancer cell radioresistance",2021,NA,"pdf/elife.elife72943.pdf","xml/elife.elife72943.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.64830","elife64830","Tachykinin signaling inhibits task-specific behavioral responsiveness in honeybee workers",2021,NA,"pdf/elife.elife64830.pdf","xml/elife.elife64830.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.60624","elife60624","HSPCs display within-family homogeneity in differentiation and proliferation despite population heterogeneity",2021,"cc-by","pdf/elife.elife60624.pdf","xml/elife.elife60624.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.73535","elife73535","Characterization of the endogenous DAF-12 ligand and its use as an anthelmintic agent in Strongyloides stercoralis",2021,"cc-by","pdf/elife.elife73535.pdf","xml/elife.elife73535.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.65924","elife65924","A mobile genetic element increases bacterial host fitness by manipulating development",2021,NA,"pdf/elife.elife65924.pdf","xml/elife.elife65924.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.64252","elife64252","In vivo reconstitution finds multivalent RNA–RNA interactions as drivers of mesh-like condensates",2021,"cc-by","pdf/elife.elife64252.pdf","xml/elife.elife64252.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.69594","elife69594","Punishment insensitivity in humans is due to failures in instrumental contingency learning",2021,"cc-by","pdf/elife.elife69594.pdf","xml/elife.elife69594.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.65644","elife65644","Neuronal regulated ire-1-dependent mRNA decay controls germline differentiation in Caenorhabditis elegans",2021,"cc-by","pdf/elife.elife65644.pdf","xml/elife.elife65644.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.64711","elife64711","Persistent effects of pair bonding in lung cancer cell growth in monogamous Peromyscus californicus",2021,"cc-by","pdf/elife.elife64711.pdf","xml/elife.elife64711.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.64846","elife64846","NF1 regulates mesenchymal glioblastoma plasticity and aggressiveness through the AP-1 transcription factor FOSL1",2021,"cc-by","pdf/elife.elife64846.pdf","xml/elife.elife64846.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.62873","elife62873","TWIST1 and chromatin regulatory proteins interact to guide neural crest cell differentiation",2021,"cc-by","pdf/elife.elife62873.pdf","xml/elife.elife62873.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.65810","elife65810","Transient kinetic studies of the antiviral Drosophila Dicer-2 reveal roles of ATP in self–nonself discrimination",2021,"cc-by","pdf/elife.elife65810.pdf","xml/elife.elife65810.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.62026","elife62026","Scanned optogenetic control of mammalian somatosensory input to map input-specific behavioral outputs",2021,"cc-by","pdf/elife.elife62026.pdf","xml/elife.elife62026.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.70458","elife70458","SARS-CoV-2 shedding dynamics across the respiratory tract, sex, and disease severity for adult and pediatric COVID-19",2021,NA,"pdf/elife.elife70458.pdf","xml/elife.elife70458.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.69800","elife69800","Cryo-EM structures of the caspase-activated protein XKR9 involved in apoptotic lipid scrambling",2021,"cc-by","pdf/elife.elife69800.pdf","xml/elife.elife69800.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.64988","elife64988","The structure of behavioral variation within a genotype",2021,"cc-by","pdf/elife.elife64988.pdf","xml/elife.elife64988.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.70858","elife70858","Proximal and distal spinal neurons innervating multiple synergist and antagonist motor pools",2021,"cc-by","pdf/elife.elife70858.pdf","xml/elife.elife70858.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.61170","elife61170","Optogenetic control of PRC1 reveals its role in chromosome alignment on the spindle by overlap length-dependent forces",2021,NA,"pdf/elife.elife61170.pdf","xml/elife.elife61170.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.62648","elife62648","Distinct clonal evolution of B-cells in HIV controllers with neutralizing antibody breadth",2021,"cc-by","pdf/elife.elife62648.pdf","xml/elife.elife62648.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.61666","elife61666","Stimulus-induced gamma rhythms are weaker in human elderly with mild cognitive impairment and Alzheimer’s disease",2021,"cc-by","pdf/elife.elife61666.pdf","xml/elife.elife61666.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.65979","elife65979","Unbiased identification of novel transcription factors in striatal compartmentation and striosome maturation",2021,"cc-by","pdf/elife.elife65979.pdf","xml/elife.elife65979.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.64603","elife64603","Exosomes mediate horizontal transmission of viral pathogens from insect vectors to plant phloem",2021,"cc-by","pdf/elife.elife64603.pdf","xml/elife.elife64603.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.61718","elife61718","Behavioral role of PACAP signaling reflects its selective distribution in glutamatergic and GABAergic neuronal subpopulations",2021,"public-domain","pdf/elife.elife61718.pdf","xml/elife.elife61718.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.71420","elife71420","Structure and dynamics of the chromatin remodeler ALC1 bound to a PARylated nucleosome",2021,"cc-by","pdf/elife.elife71420.pdf","xml/elife.elife71420.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.66815","elife66815","Human airway cells prevent SARS-CoV-2 multibasic cleavage site cell culture adaptation",2021,"cc-by","pdf/elife.elife66815.pdf","xml/elife.elife66815.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.67315","elife67315","Canonical NF-κB signaling maintains corneal epithelial integrity and prevents corneal aging via retinoic acid",2021,"cc-by","pdf/elife.elife67315.pdf","xml/elife.elife67315.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.59654","elife59654","HNRNPM controls circRNA biogenesis and splicing fidelity to sustain cancer cell fitness",2021,"cc-by","pdf/elife.elife59654.pdf","xml/elife.elife59654.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.71752","elife71752","Single-nucleus transcriptomic analysis of human dorsal root ganglion neurons",2021,"cc-by","pdf/elife.elife71752.pdf","xml/elife.elife71752.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.71888","elife71888","Distinct roles of nonmuscle myosin II isoforms for establishing tension and elasticity during cell morphodynamics",2021,"cc-by","pdf/elife.elife71888.pdf","xml/elife.elife71888.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.63607","elife63607","Slowing the body slows down time perception",2021,"cc-by","pdf/elife.elife63607.pdf","xml/elife.elife63607.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.65658","elife65658","An agnostic study of associations between ABO and RhD blood group and phenome-wide disease risk",2021,"cc-by","pdf/elife.elife65658.pdf","xml/elife.elife65658.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.62852","elife62852","DNA damage—how and why we age?",2021,"cc-by","pdf/elife.elife62852.pdf","xml/elife.elife62852.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.62653","elife62653","A genetic screen identifies new steps in oocyte maturation that enhance proteostasis in the immortal germ lineage",2021,"cc-by","pdf/elife.elife62653.pdf","xml/elife.elife62653.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.63115","elife63115","Genetic association and causal inference converge on hyperglycaemia as a modifiable factor to improve lung function",2021,"cc-by","pdf/elife.elife63115.pdf","xml/elife.elife63115.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
