"doi","article_id","title","year","license","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date"
"10.3389/fpsyg.2024.1369941","fpsyg20241369941","Research of visual attention networks in deaf individuals: a systematic review",2024,"cc-by","pdf/frontiers.fpsyg20241369941.pdf","xml/frontiers.fpsyg20241369941.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1394641","fpsyg20241394641","Mixed methods research on reflective writing in teacher education",2024,"cc-by","pdf/frontiers.fpsyg20241394641.pdf","xml/frontiers.fpsyg20241394641.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1389463","fpsyg20241389463","The body interior in anorexia nervosa: from interoception to conceptual representation of body interior",2024,"cc-by","pdf/frontiers.fpsyg20241389463.pdf","xml/frontiers.fpsyg20241389463.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1478264","fpsyg20241478264","Animal-Assisted Therapy in palliative care: a scoping review",2024,"cc-by","pdf/frontiers.fpsyg20241478264.pdf","xml/frontiers.fpsyg20241478264.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1462297","fpsyg20241462297","Coming out of isolation: impacts of COVID-19 on physical activity, diet, mental well-being, and sleep over time",2024,"cc-by","pdf/frontiers.fpsyg20241462297.pdf","xml/frontiers.fpsyg20241462297.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1474494","fpsyg20241474494","Theme identifiability indices in Spanish for a set of 70 ad hoc categorical lists",2024,"cc-by","pdf/frontiers.fpsyg20241474494.pdf","xml/frontiers.fpsyg20241474494.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1387944","fpsyg20241387944","Exploring the link between parents’ differentiation of self and children’s externalizing behavior problems: the mediating role of need-supportive vs. need-frustrating parenting practices",2024,"cc-by","pdf/frontiers.fpsyg20241387944.pdf","xml/frontiers.fpsyg20241387944.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1440013","fpsyg20241440013","Slovenian validation of the Capacity to Love Inventory: associations with clinical measures and mindfulness",2024,"cc-by","pdf/frontiers.fpsyg20241440013.pdf","xml/frontiers.fpsyg20241440013.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1332692","fpsyg20241332692","The development of L2 collocational familiarity and its relationship with collocational frequency and congruency",2024,"cc-by","pdf/frontiers.fpsyg20241332692.pdf","xml/frontiers.fpsyg20241332692.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1358170","fpsyg20241358170","Development and validation of a test instrument for the assessment of perceived basic motor competencies in first and second graders: the SEMOK-1-2 instrument",2024,"cc-by","pdf/frontiers.fpsyg20241358170.pdf","xml/frontiers.fpsyg20241358170.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1376354","fpsyg20241376354","Effect of aerobic exercise on the improvement of executive function in children with attention deficit hyperactivity disorder: a systematic review and meta-analysis",2024,"cc-by","pdf/frontiers.fpsyg20241376354.pdf","xml/frontiers.fpsyg20241376354.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1378570","fpsyg20241378570","Can transcranial photobiomodulation improve cognitive function in TBI patients? A systematic review",2024,"cc-by","pdf/frontiers.fpsyg20241378570.pdf","xml/frontiers.fpsyg20241378570.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1366617","fpsyg20241366617","STAT: schema therapy for addiction treatment, a proposal for the integrative treatment of addictive disorders",2024,"cc-by","pdf/frontiers.fpsyg20241366617.pdf","xml/frontiers.fpsyg20241366617.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1433803","fpsyg20241433803","Angle-of-approach and reversal-movement effects in lateral manual interception",2024,"cc-by","pdf/frontiers.fpsyg20241433803.pdf","xml/frontiers.fpsyg20241433803.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1321582","fpsyg20241321582","Is the expression of different discrete emotions related to time? Evidence from online Chinese reviews using sentiment analysis and human behavior dynamics",2024,"cc-by","pdf/frontiers.fpsyg20241321582.pdf","xml/frontiers.fpsyg20241321582.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1416792","fpsyg20241416792","Perception of misinformation on social media among Chinese college students",2024,"cc-by","pdf/frontiers.fpsyg20241416792.pdf","xml/frontiers.fpsyg20241416792.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1376399","fpsyg20241376399","Workforce agility: a systematic literature review and research agenda",2024,NA,"pdf/frontiers.fpsyg20241376399.pdf","xml/frontiers.fpsyg20241376399.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1354207","fpsyg20241354207","The roles of language and executive function in Mandarin-speaking children’s theory of mind development",2024,NA,"pdf/frontiers.fpsyg20241354207.pdf","xml/frontiers.fpsyg20241354207.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1324644","fpsyg20241324644","Treatment of aggression regulation problems with virtual reality: study protocol for a randomized controlled trial",2024,NA,"pdf/frontiers.fpsyg20241324644.pdf","xml/frontiers.fpsyg20241324644.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1411403","fpsyg20241411403","Editorial: Working and absence from work during the pandemic",2024,NA,"pdf/frontiers.fpsyg20241411403.pdf","xml/frontiers.fpsyg20241411403.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2023.1301878","fpsyg20231301878","How are you coping? Stress, coping, burnout, and aggression in forensic mental healthcare workers",2024,NA,"pdf/frontiers.fpsyg20231301878.pdf","xml/frontiers.fpsyg20231301878.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1321441","fpsyg20241321441","Current situation and influencing factors of each turnover of kindergarten teachers – a questionnaire survey",2024,NA,"pdf/frontiers.fpsyg20241321441.pdf","xml/frontiers.fpsyg20241321441.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1503580","fpsyg20241503580","Relationships among workaholism, personality, obsessive beliefs, and entrepreneurial motivation",2024,NA,"pdf/frontiers.fpsyg20241503580.pdf","xml/frontiers.fpsyg20241503580.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2023.1159382","fpsyg20231159382","Emotionally intelligent school leadership predicts educator well-being before and during a crisis",2024,NA,"pdf/frontiers.fpsyg20231159382.pdf","xml/frontiers.fpsyg20231159382.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1491622","fpsyg20241491622","Using iVR to deliver optimal psychotherapy experience—current perspectives on VRET for acrophobia",2024,NA,"pdf/frontiers.fpsyg20241491622.pdf","xml/frontiers.fpsyg20241491622.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1499759","fpsyg20241499759","Perceived discrimination as a predictor of cyberbullying: the mediating role of self-esteem and moderating role of self-compassion",2024,NA,"pdf/frontiers.fpsyg20241499759.pdf","xml/frontiers.fpsyg20241499759.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1388185","fpsyg20241388185","Effects of coaches’ autonomy support on athletes’ aggressive behavior and athlete burnout: verification of the mediating effects of coach-athlete relationship and team efficacy",2024,NA,"pdf/frontiers.fpsyg20241388185.pdf","xml/frontiers.fpsyg20241388185.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1271840","fpsyg20241271840","Resilience: supporting children’s self-regulation in infant and toddler classrooms",2024,NA,"pdf/frontiers.fpsyg20241271840.pdf","xml/frontiers.fpsyg20241271840.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1374649","fpsyg20241374649","Unlocking play willingness: the dual pathways of curiosity drive and downward social comparison in game advertising",2024,NA,"pdf/frontiers.fpsyg20241374649.pdf","xml/frontiers.fpsyg20241374649.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2023.1352269","fpsyg20231352269","Editorial: COVID-19 epidemiological situation as a psychosocial determinant of trauma and stress",2024,NA,"pdf/frontiers.fpsyg20231352269.pdf","xml/frontiers.fpsyg20231352269.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1404345","fpsyg20241404345","Subjective cognitive decline in healthy older adults is associated with altered processing of negative versus positive feedback in a probabilistic learning task",2024,NA,"pdf/frontiers.fpsyg20241404345.pdf","xml/frontiers.fpsyg20241404345.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1473710","fpsyg20241473710","Effects of an exercise intervention on maternal depression, anxiety, and fatigue: a systematic review and meta-analysis",2024,NA,"pdf/frontiers.fpsyg20241473710.pdf","xml/frontiers.fpsyg20241473710.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1475931","fpsyg20241475931","To save the saver: facilitating school counselors’ occupational well-being through multi-dimensional support and basic psychological needs",2024,NA,"pdf/frontiers.fpsyg20241475931.pdf","xml/frontiers.fpsyg20241475931.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1444412","fpsyg20241444412","Editorial: Virtual, mixed and augmented reality in cognitive neuroscience and neuropsychology, volume II",2024,NA,"pdf/frontiers.fpsyg20241444412.pdf","xml/frontiers.fpsyg20241444412.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1407846","fpsyg20241407846","Exploring the link between sedentary behavior and cognitive decline: a comprehensive study combining Mendelian randomization and animal model experiments",2024,NA,"pdf/frontiers.fpsyg20241407846.pdf","xml/frontiers.fpsyg20241407846.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1437320","fpsyg20241437320","Editorial: Family and school influences on individuals' early and later adjustment",2024,NA,"pdf/frontiers.fpsyg20241437320.pdf","xml/frontiers.fpsyg20241437320.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1369252","fpsyg20241369252","Temperament and emotional overeating: the mediating role of caregiver response to children’s negative emotions",2024,NA,"pdf/frontiers.fpsyg20241369252.pdf","xml/frontiers.fpsyg20241369252.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1217106","fpsyg20241217106","Ambient and focal attention during complex problem-solving: preliminary evidence from real-world eye movement data",2024,NA,"pdf/frontiers.fpsyg20241217106.pdf","xml/frontiers.fpsyg20241217106.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1425341","fpsyg20241425341","Deciphering the global research trends and significance of moral intelligence via bibliometric analysis",2024,NA,"pdf/frontiers.fpsyg20241425341.pdf","xml/frontiers.fpsyg20241425341.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1347077","fpsyg20241347077","Geographic pattern of the prevalence of intimate partner violence against women in Zanjan (Iran)",2024,NA,"pdf/frontiers.fpsyg20241347077.pdf","xml/frontiers.fpsyg20241347077.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1333598","fpsyg20241333598","Flexible and fine-grained simulation of speed in language processing",2024,NA,"pdf/frontiers.fpsyg20241333598.pdf","xml/frontiers.fpsyg20241333598.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1471747","fpsyg20241471747","Editorial: Parental questionnaires as a reliable instrument for the assessment of child language development",2024,NA,"pdf/frontiers.fpsyg20241471747.pdf","xml/frontiers.fpsyg20241471747.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1245589","fpsyg20241245589","Amplitude rise time sensitivity in children with and without dyslexia: differential task effects and longitudinal relations to phonology and literacy",2024,NA,"pdf/frontiers.fpsyg20241245589.pdf","xml/frontiers.fpsyg20241245589.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1352272","fpsyg20241352272","How-tests for consciousness and direct neurophenomenal structuralism",2024,NA,"pdf/frontiers.fpsyg20241352272.pdf","xml/frontiers.fpsyg20241352272.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2023.1304019","fpsyg20231304019","Values and physical activity among sports science students in France and China: a transcultural analysis",2024,NA,"pdf/frontiers.fpsyg20231304019.pdf","xml/frontiers.fpsyg20231304019.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1477263","fpsyg20241477263","The effect of gesture expressivity on emotional resonance in storytelling interaction",2024,NA,"pdf/frontiers.fpsyg20241477263.pdf","xml/frontiers.fpsyg20241477263.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1411082","fpsyg20241411082","Influence of teacher autonomy support in feedback on high school students’ feedback literacy: the multiple mediating effects of basic psychological needs and intrinsic motivation",2024,NA,"pdf/frontiers.fpsyg20241411082.pdf","xml/frontiers.fpsyg20241411082.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1365993","fpsyg20241365993","Editorial: Executive Function and Education, volume II: Considerations for Academic Success - Across Contexts and Populations",2024,NA,"pdf/frontiers.fpsyg20241365993.pdf","xml/frontiers.fpsyg20241365993.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1347504","fpsyg20241347504","Parental strategies to promote theory of mind development in autistic children of color",2024,NA,"pdf/frontiers.fpsyg20241347504.pdf","xml/frontiers.fpsyg20241347504.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1415529","fpsyg20241415529","Why should I when no one else does? A review of social norm appeals to promote sustainable minority behavior",2024,NA,"pdf/frontiers.fpsyg20241415529.pdf","xml/frontiers.fpsyg20241415529.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1438933","fpsyg20241438933","The relationship between work–family conflict and job burnout among primary and secondary school teachers: the role of depression and cognitive reappraisal",2024,NA,"pdf/frontiers.fpsyg20241438933.pdf","xml/frontiers.fpsyg20241438933.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1352280","fpsyg20241352280","Prosodic focus marking in Seoul Korean-speaking children: the use of prosodic phrasing",2024,NA,"pdf/frontiers.fpsyg20241352280.pdf","xml/frontiers.fpsyg20241352280.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1418082","fpsyg20241418082","Prefer cheap or expensive products? Shopping stage matters",2024,NA,"pdf/frontiers.fpsyg20241418082.pdf","xml/frontiers.fpsyg20241418082.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2024.1329259","fpsyg20241329259","Approaching the nature of consciousness through a phenomenal analysis of early vision. What is the explanandum?",2024,NA,"pdf/frontiers.fpsyg20241329259.pdf","xml/frontiers.fpsyg20241329259.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1822494","fpsyg20261822494","Psychological capital and classroom management self-efficacy during teaching practicum: a mixed-methods study of pre-service English teachers",2026,NA,"pdf/frontiers.fpsyg20261822494.pdf","xml/frontiers.fpsyg20261822494.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1682883","fpsyg20261682883","Complex emotion recognition system using basic emotions via facial expression, electroencephalogram, and electrocardiogram signals: a review",2026,NA,"pdf/frontiers.fpsyg20261682883.pdf","xml/frontiers.fpsyg20261682883.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1778280","fpsyg20261778280","Complex interplay of emotional availability with migration-related and sociodemographic factors: an exploratory study of mothers and their infants with a history of migration and exile in Germany",2026,NA,"pdf/frontiers.fpsyg20261778280.pdf","xml/frontiers.fpsyg20261778280.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2025.1710563","fpsyg20251710563","Weight analysis of Chinese nurses' behaviors to maintain patient dignity and its relationship with job-esteem: a cross-sectional study controlling for agreeableness",2026,NA,"pdf/frontiers.fpsyg20251710563.pdf","xml/frontiers.fpsyg20251710563.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2025.1715306","fpsyg20251715306","Exploring the application boundaries of LLMs in mental health: a systematic scoping review",2026,NA,"pdf/frontiers.fpsyg20251715306.pdf","xml/frontiers.fpsyg20251715306.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1766572","fpsyg20261766572","The effect of emotional valence on concrete and abstract words in L2 lexical processing among Chinese–English learners",2026,NA,"pdf/frontiers.fpsyg20261766572.pdf","xml/frontiers.fpsyg20261766572.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1761444","fpsyg20261761444","From self-efficacy to engineering thinking: the mediating role of student engagement among undergraduate engineering students in China",2026,NA,"pdf/frontiers.fpsyg20261761444.pdf","xml/frontiers.fpsyg20261761444.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2025.1691042","fpsyg20251691042","Selective impairment and a positive recognition bias of the facial emotion recognition after propofol anesthesia during gastrointestinal endoscopy",2026,NA,"pdf/frontiers.fpsyg20251691042.pdf","xml/frontiers.fpsyg20251691042.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1785560","fpsyg20261785560","Phases of aesthetic judgment in art perception",2026,NA,"pdf/frontiers.fpsyg20261785560.pdf","xml/frontiers.fpsyg20261785560.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1748284","fpsyg20261748284","Anxiety symptoms as the central node: a network analysis of mental health sequelae in a post-COVID-19 national sample",2026,NA,"pdf/frontiers.fpsyg20261748284.pdf","xml/frontiers.fpsyg20261748284.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1762047","fpsyg20261762047","Trying to understand who seeks open relationships: an evolutionary perspective",2026,NA,"pdf/frontiers.fpsyg20261762047.pdf","xml/frontiers.fpsyg20261762047.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1774619","fpsyg20261774619","Cognitive load, affect, and regulatory strategies: a more integrated model",2026,NA,"pdf/frontiers.fpsyg20261774619.pdf","xml/frontiers.fpsyg20261774619.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1792633","fpsyg20261792633","The association between land fragmentation and depressive symptoms among Chinese rural households",2026,NA,"pdf/frontiers.fpsyg20261792633.pdf","xml/frontiers.fpsyg20261792633.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1739395","fpsyg20261739395","AI adoption and student success among EFL learners: examining the effects of peer support and motivation on well-being",2026,NA,"pdf/frontiers.fpsyg20261739395.pdf","xml/frontiers.fpsyg20261739395.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1720146","fpsyg20261720146","Recognition of adaptive stress response patterns in adolescents based on multiple hair biomarkers",2026,NA,"pdf/frontiers.fpsyg20261720146.pdf","xml/frontiers.fpsyg20261720146.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2025.1711498","fpsyg20251711498","How do cultural ecosystem services affect visitor emotions? Evidence from social media data in Shanghai urban parks",2026,NA,"pdf/frontiers.fpsyg20251711498.pdf","xml/frontiers.fpsyg20251711498.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1578265","fpsyg20261578265","Emotional drive in sexual behavior: an exploratory assessment of anchored hedonic values and profiles",2026,NA,"pdf/frontiers.fpsyg20261578265.pdf","xml/frontiers.fpsyg20261578265.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2025.1728628","fpsyg20251728628","Research on influencing factors and correlation pathways of rural teachers’ retention in China",2026,NA,"pdf/frontiers.fpsyg20251728628.pdf","xml/frontiers.fpsyg20251728628.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1727489","fpsyg20261727489","Not all babies are the same: an examination of temperament profiles during infancy",2026,NA,"pdf/frontiers.fpsyg20261727489.pdf","xml/frontiers.fpsyg20261727489.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1773669","fpsyg20261773669","Thinking transdisciplinarily: Question-Collaboration Workshop to ideate across disciplines",2026,NA,"pdf/frontiers.fpsyg20261773669.pdf","xml/frontiers.fpsyg20261773669.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1788850","fpsyg20261788850","Generative AI–social media coordinated learning and university students' psychological well-being: dual pathways and the buffering role of perceived support",2026,NA,"pdf/frontiers.fpsyg20261788850.pdf","xml/frontiers.fpsyg20261788850.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1682557","fpsyg20261682557","A qualitative study on parents’ illness perceptions and psychosomatic experiences of adolescent patients with emotional disorders caused by school bullying",2026,NA,"pdf/frontiers.fpsyg20261682557.pdf","xml/frontiers.fpsyg20261682557.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1732350","fpsyg20261732350","Exploring heterogeneous profiles of academic performance among college students: a latent profile and LASSO regression analysis",2026,NA,"pdf/frontiers.fpsyg20261732350.pdf","xml/frontiers.fpsyg20261732350.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1806655","fpsyg20261806655","How leadership emotional intelligence promotes team innovation: parallel mediating roles of psychological safety and knowledge sharing",2026,NA,"pdf/frontiers.fpsyg20261806655.pdf","xml/frontiers.fpsyg20261806655.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1771900","fpsyg20261771900","Comparative anthropomorphism and affective valence shape role perception and relational behaviours in human-pet dyads in Romania",2026,NA,"pdf/frontiers.fpsyg20261771900.pdf","xml/frontiers.fpsyg20261771900.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1822788","fpsyg20261822788","The relationship between vulnerable narcissism and body dissatisfaction among cosplayers: the serial mediating mechanisms of self-objectification and rumination",2026,NA,"pdf/frontiers.fpsyg20261822788.pdf","xml/frontiers.fpsyg20261822788.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1641359","fpsyg20261641359","The role of psychological strengths in the relationship between self- and external- regulation of behavior and psychological well-being of university students",2026,NA,"pdf/frontiers.fpsyg20261641359.pdf","xml/frontiers.fpsyg20261641359.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1700298","fpsyg20261700298","Systematic review and meta-analysis of the impact of time management on college students’ learning outcomes",2026,NA,"pdf/frontiers.fpsyg20261700298.pdf","xml/frontiers.fpsyg20261700298.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1605386","fpsyg20261605386","Disclosure decisions: the combined effects of reciprocity, comparisons, and question sequences",2026,NA,"pdf/frontiers.fpsyg20261605386.pdf","xml/frontiers.fpsyg20261605386.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1714351","fpsyg20261714351","Effectiveness of a remedial educational program on enhancing spelling skills in primary school students with learning disabilities",2026,NA,"pdf/frontiers.fpsyg20261714351.pdf","xml/frontiers.fpsyg20261714351.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1756611","fpsyg20261756611","The neurological implications of metacognition",2026,NA,"pdf/frontiers.fpsyg20261756611.pdf","xml/frontiers.fpsyg20261756611.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2025.1607653","fpsyg20251607653","Bridging the trust divide: identifying and addressing critical gaps in patient-provider communication",2026,NA,"pdf/frontiers.fpsyg20251607653.pdf","xml/frontiers.fpsyg20251607653.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1593283","fpsyg20261593283","Stress, well-being, and optimism in Portuguese youth: how do gender and age shape mental health and eating quality",2026,NA,"pdf/frontiers.fpsyg20261593283.pdf","xml/frontiers.fpsyg20261593283.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1713778","fpsyg20261713778","Characterizing Ultimatum Game responders: a scoping review of factors that influence decision-making through an evolutionary lens",2026,NA,"pdf/frontiers.fpsyg20261713778.pdf","xml/frontiers.fpsyg20261713778.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1773800","fpsyg20261773800","The relationship between shyness and short video addiction among college students: chain mediating role of social support and basic psychological needs",2026,NA,"pdf/frontiers.fpsyg20261773800.pdf","xml/frontiers.fpsyg20261773800.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1774327","fpsyg20261774327","How do omission and commission errors of trait memory distrust relate to immediate and delayed suggestibility as measured by the Gudjonsson Suggestibility Scale?",2026,NA,"pdf/frontiers.fpsyg20261774327.pdf","xml/frontiers.fpsyg20261774327.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1766680","fpsyg20261766680","Personality, capability, and context: a 30 year integrative review and theoretical expansion of the Big Five framework",2026,NA,"pdf/frontiers.fpsyg20261766680.pdf","xml/frontiers.fpsyg20261766680.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1845596","fpsyg20261845596","The paradox of moral salience: when ethical leadership amplifies the impact of coworker incivility on workplace cheating behavior",2026,NA,"pdf/frontiers.fpsyg20261845596.pdf","xml/frontiers.fpsyg20261845596.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1813419","fpsyg20261813419","Psychosocial factors associated with physical activity and sedentary behavior in adolescents: evidence from physical education contexts in Quito",2026,NA,"pdf/frontiers.fpsyg20261813419.pdf","xml/frontiers.fpsyg20261813419.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1793447","fpsyg20261793447","Inspiring impression motivation and fostering knowledge sharing behavior: Role of inclusive leadership for ostracized employees",2026,NA,"pdf/frontiers.fpsyg20261793447.pdf","xml/frontiers.fpsyg20261793447.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1695403","fpsyg20261695403","A quasi-experimental study of the video-based “Did You Know?” blended learning model in physical education: Impact on motor skills, knowledge acquisition, and motivation in gymnastics",2026,NA,"pdf/frontiers.fpsyg20261695403.pdf","xml/frontiers.fpsyg20261695403.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2026.1846810","fpsyg20261846810","Teacher self-efficacy and thriving at work among junior high school physical education teachers: the mediating role of basic psychological need satisfaction",2026,NA,"pdf/frontiers.fpsyg20261846810.pdf","xml/frontiers.fpsyg20261846810.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
